post_id,label,Certainty
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,3.0
bbbbhe,NAH,3.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,3.0
bbbbhe,NAH,3.0
bbbbhe,YTA,3.0
bbbbhe,YTA,3.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,YTA,3.0
bbbbhe,YTA,3.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,3.0
bbbbhe,NTA,3.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,3.0
bbbbhe,NAH,3.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,3.0
bbbbhe,NTA,3.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,3.0
bbbbhe,NTA,3.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,3.0
bbbbhe,NTA,3.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,YTA,4.0
bbbbhe,YTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,3.0
bbbbhe,NAH,3.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,YTA,4.0
bbbbhe,YTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,3.0
bbbbhe,NAH,3.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,3.0
bbbbhe,NTA,3.0
bbbbhe,NTA,3.0
bbbbhe,NTA,3.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,3.0
bbbbhe,NAH,3.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,3.0
bbbbhe,NTA,3.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,3.0
bbbbhe,NTA,3.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,YTA,4.0
bbbbhe,YTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,YTA,3.0
bbbbhe,YTA,3.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NAH,3.0
bbbbhe,NAH,3.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,YTA,4.0
bbbbhe,YTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,3.0
bbbbhe,NTA,3.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NTA,3.0
bbbbhe,NTA,3.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,1.0
bbbbhe,NTA,1.0
bbbbhe,NAH,4.0
bbbbhe,NAH,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
bbbbhe,NTA,4.0
